uuid,category_label,joint_count,bone_count,pred_joints,vertex_count,face_count,j2j,j2b,b2b,iou,precision,recall
81919251f0874f37a301a77c7e0be117,anthropomorphic,52,51,52,7077,3681,0.008415251038968563,0.007911418134216756,0.10381254553794861,0.35933511467626955,0.44128796931356096,0.5143385083684494
829325874cee4b0f8132d70b7cba7dae,character,22,21,22,81674,69134,0.01129120122641325,0.013012389218519356,0.07062812149524689,0.7469392122479988,0.8690593707424855,0.8375819404704721
8391723b273741a789add445ff7be896,"character, anthropomorphic",51,50,34,3009,4338,0.0285281240940094,0.016262654280153048,0.10656313598155975,0.24226472548630457,0.30371902364243236,0.38698328538765336
852260b6b2ca4939b3ef75cca7866aeb,"Character, Anthropomorphic",52,51,54,5449,5930,0.016055963933467865,0.01321884088382056,0.08370094001293182,0.4414626089980099,0.5279492835558147,0.6086849002907571
8712a1cc1db94d79b1fc69c97a3e13ea,"anthropomorphic, electronic device",23,22,20,9349,14476,0.03962757810950279,0.014105099979860824,0.06076666712760925,0.569818252162307,0.6351999619845032,0.6467601656819827
88befa9465cf46c4b094ae12bc377224,toy,6,5,5,18578,33230,0.19667404890060425,0.14312187284231187,0.14925797283649445,0.15167455047158604,0.23141196153801172,0.24117373789525995
8abb72ffb81742b89c079e2a99d7b18e,character,52,51,52,6177,8934,0.01010097749531269,0.007899497904313298,0.09016728401184082,0.3121224722899941,0.38640864556140014,0.4416314899169401
9015edb8c8ff4c0aae297d02c97b8451,character,28,27,28,1574,2136,0.016681136563420296,0.011758687831128814,0.0960676372051239,0.4427591957529003,0.6152229332911098,0.585654629950396
94484878269d43a684380e6f1e36220b,mythical creature,49,48,33,26668,48764,0.03911681845784187,0.012540174567468719,0.04902175813913345,0.21738354246690375,0.3083735453905378,0.38648798400760304
9be1a69091fe4f6a8d70f09c6e6cd2b8,"animal, mythical creature",44,43,26,971,968,0.027578303590416908,0.019093202458372198,0.05663768947124481,0.20285155751037326,0.3055353189520682,0.3687037480112735
a03578bd5970464b92e94640635adae1,character,52,51,50,9470,13807,0.016852805390954018,0.009543647859245538,0.10130506753921509,0.2902878125845562,0.3413915265957267,0.45935020490948825
a12db611eec947e0900e1914dd4bc455,"character, anthropomorphic",40,39,40,12437,6955,0.011862926185131073,0.00984001090109814,0.09911473840475082,0.42200079031217314,0.5326702347663489,0.57900897795605
a5ed8e2244914fd1b8099d3331991ce1,"character, anthropomorphic",29,28,34,31959,47072,0.0933409035205841,0.02697165878592333,0.0724887102842331,0.24310970772933455,0.382544765419231,0.39816888745307893
a5fa1eb3a8b944cf8137109ddf6b07bd,character,40,39,40,65806,68672,0.008739607408642769,0.008784079251927323,0.09485781937837601,0.5684800800688987,0.6965822102398437,0.6760189625735368
a9c1f5d2cd7c4ca3bb46272998d3e451,character,59,58,57,10282,17383,0.013126382604241371,0.008487365714053771,0.07261040061712265,0.3470016021763657,0.3770110983022816,0.4687482245293624
aa85f8337e6849598e6e26d05e79e2ea,"character, anthropomorphic",22,21,22,6688,8040,0.010015277191996574,0.010577787904449824,0.05386347323656082,0.658575383915092,0.8064464733716186,0.7830010928383287
ab80e7d7a3424f14b3b96b84a476d1a5,character,63,62,61,20434,34586,0.013749293982982635,0.008820497711402838,0.11219337582588196,0.2725969900476513,0.31445745596454694,0.39409562592217745
b04ac64dd3954ccface010e45d2fbb19,anthropomorphic,46,45,45,100830,185056,0.015037457458674908,0.01070854589731122,0.09129537642002106,0.44151283536394564,0.5417211882615174,0.6368315264166013
b2dd8c5006124c448846742ff40a14e8,"character, scanned data",34,33,52,6643,10404,0.015099968761205673,0.014686646786196014,0.1179671585559845,0.5091061421556732,0.5989333631161347,0.6701701273582013
bc426d00b370452ebfb135d1b2af8024,"plant, scanned data",17,16,17,667,890,0.033787935972213745,0.03284088142818826,0.1278882622718811,0.49411015577151973,0.6707513783572194,0.6550185792281342
bd0efd5a3b9446d2948e92bd9bdf4c87,"mythical creature, anthropomorphic",67,66,52,7620,10336,0.015041006729006767,0.007667445090751594,0.10503998398780823,0.24800078863469657,0.3016307722921716,0.39687234597489623
bf153379e88e48b2bab905060fb28d89,character,52,51,52,4809,7011,0.007283004466444254,0.00683904773345253,0.0867743045091629,0.5007641254370706,0.6245068035048569,0.6062613705642839
c2a59c4fb70a4a6a896e53eebd7629dd,"character, anthropomorphic",36,35,34,15733,29477,0.011989733204245567,0.012161274509066167,0.08420432358980179,0.383538466818047,0.5577694504668337,0.54450989006387
c3ee36631f9045eba4445c2709968303,character,58,57,57,11596,19333,0.0132429338991642,0.009698751899250374,0.0961810052394867,0.3400812386329378,0.41484608409887463,0.473189527542402
c57ee4936431462da535e88f22cb11a2,"character, anthropomorphic, mythical creature",52,51,52,13529,12850,0.022051125764846802,0.013249635575518299,0.08971492946147919,0.3517031277989285,0.44135235284648544,0.5263927498416654
c5ec6938b1a9428cb9c2628bcecb5a9c,mythical creature,24,23,24,13317,18840,0.022390836849808693,0.017462382985589404,0.08516727387905121,0.5590040122748797,0.6635027836745555,0.69037007272531
c6321f7713804975b43f14f3a71217c1,"character, anthropomorphic",51,50,47,15157,26909,0.011861232109367847,0.011404554835183824,0.09218710660934448,0.33232890241773266,0.36646395124547,0.4427166885395563
c8b78529d1b34ee088488e4715eee472,"character, anthropomorphic",46,45,46,3084,4300,0.011930369772017002,0.009696442588946134,0.12776310741901398,0.384024042267002,0.45246315100247164,0.48528868444204354
c90704523aa94eebb8d899405363f7e0,mythical creature,28,27,28,2383,2992,0.026460077613592148,0.02022485259554482,0.09262140840291977,0.3772519965412879,0.5310843613391035,0.5073983014031079
cb09e43f93634f53889b51bf9664af85,character,52,51,52,25734,40214,0.01459334883838892,0.009554988406867219,0.10324916243553162,0.32574475514829004,0.37151377934407337,0.452270561171109
cc9642a8dbfd47e5b649ede3710a063b,character,40,39,46,4784,3434,0.013094807043671608,0.011723268382332248,0.09549979865550995,0.3766314713673418,0.44461083099893556,0.512537724903799
ce191e0410294ccfadf1f105b51874db,"anthropomorphic, toy",46,45,51,43815,81138,0.013804785907268524,0.01223626903568705,0.09463624656200409,0.31156148915070014,0.40790380056272185,0.4717280648571986
cf453c95639e49d58e4cd1637df85aee,anatomy,37,36,17,2160,3234,0.011917389929294586,0.011100893059526296,0.06506955623626709,0.29970780898629273,0.3418119869244244,0.382138770822649
d16b84f0a1e04c208a50830b97270b1f,character,52,51,52,13625,22328,0.015499367378652096,0.01265959090177113,0.12110532820224762,0.3057157845389679,0.3779208540322808,0.4573166100413459
d46b12b287e745fcbba61a4857f2f279,"sculpture, mythical creature",40,39,40,57037,91304,0.019681621342897415,0.015191038249759004,0.09009850025177002,0.45397823658150943,0.5778658691198902,0.5977752875117783
d68490e36c964cb490b3d958f4f76842,"character, anthropomorphic",22,21,22,7100,11372,0.008432227186858654,0.011513410863699391,0.07064555585384369,0.8318938174499281,0.8866365528436183,0.9025247559239922
d718527d95404f81a0e66350f4b56a4d,"character, scanned data",52,51,52,14642,24351,0.01910487934947014,0.008607887009230372,0.12403121590614319,0.31376238117584715,0.3628516301335563,0.43255611101742814
dcc3ee08230341fa88d911c373b92a53,"character, scanned data",34,33,34,16964,19702,0.011659345589578152,0.010732353250633049,0.07818717509508133,0.4927322244906267,0.6123254538159731,0.6162453291879513
dd4d38d445644b3a969b54af92242137,character,37,36,38,4065,5980,0.09507256001234055,0.021351492449053024,0.10748856514692307,0.15418312157114136,0.22577327365734892,0.25380721926044564
e11ac614d4e34e989dbb0875d3a6da06,"anthropomorphic, toy",53,52,19,1762,2725,0.03444914519786835,0.021841058434036217,0.10397103428840637,0.20189053292971254,0.2333651060917416,0.31447809317301384
e210a5e5bdcc4032b49c1d90d449bcdc,"character, anthropomorphic",52,51,52,7954,13116,0.01520763523876667,0.009637635055696592,0.09502404183149338,0.3691118698552656,0.4569606740022103,0.5257627133978346
e22c41d62baa49cd897f088c3a508d44,character,60,59,60,8963,15432,0.010894203558564186,0.007825174879205104,0.1403656154870987,0.3932026301632421,0.48881484867664055,0.5284932050875171
e3c0932586444e87bc3eb2175a17a20e,"character, anthropomorphic",24,23,40,1179,1614,0.05163842812180519,0.037465907572186555,0.1403118520975113,0.3718521038403757,0.5252917863470268,0.5502292604903949
e5eb46758cd242efabe49954cdd16980,animal,38,37,19,6518,11352,0.026833737269043922,0.015589188514767508,0.060119904577732086,0.0993880446540765,0.13187169261223744,0.2981557981951684
e88b7b71fdc74d4ca977b742f6480e23,"character, clothing",52,51,52,27073,49704,0.0127984918653965,0.010149506951095715,0.1163179874420166,0.2955840028338961,0.34072867169245874,0.45467202835068043
e9615e1cf2bc42f1888515ee52cb148e,character,52,51,51,25423,42170,0.011727474629878998,0.008325301030280945,0.12965211272239685,0.37510411754247674,0.4207845662572915,0.510821620344907
eacea7ef80f248da9c70aa1b5693a37f,character,56,55,56,8160,13258,0.011328130960464478,0.007822364884694772,0.09330369532108307,0.40241968221749175,0.4768275718656932,0.5553309454144075
efc33de471284ba59de0bcf633041342,character,52,51,50,11021,17812,0.009248021058738232,0.008522478428203613,0.11704069375991821,0.4369185644477399,0.4943266481182708,0.560849058150444
f3d18659fc5b4dcfabfee39ae9a00470,character,52,51,52,16963,28748,0.007672087289392948,0.006501455063698813,0.12227781116962433,0.4251786195276386,0.5008847005893748,0.5709366222486302
fe6599d248fa466faab216d151e51f1c,character,52,51,51,21869,36803,0.0127725126221776,0.009725597041074698,0.11634072661399841,0.40796104429308916,0.47754936628566436,0.5417702061481867
fede0fa318e04b81b30c9a60083bb3e1,"character, scanned data",34,33,34,1870,1584,0.011330709792673588,0.009674147216548376,0.10786396265029907,0.40560490622028406,0.5325754572099416,0.5193926052170383
ff8a4433a5d449a3a0fc54989185a024,animal,70,69,54,8894,14258,0.04595555365085602,0.0192580739967525,0.06116751208901405,0.20678561913283225,0.26428416489347273,0.37056996002172654
8adbc89b-b748-5ec2-aafa-06d71074d433,weapon,4,3,15,4807,6000,0.05383677780628204,0.1136610516657432,0.07138890773057938,0.2548734581225167,0.48856311365445226,0.7349031841113746
33650425-26ab-5142-8338-25a5222b3e37,animal,6,5,10,10252,14688,0.025764569640159607,0.065948863979429,0.06502928584814072,0.7592220477145614,0.8326298515904282,0.8919160010213334
fd287e0e-9afb-5926-aec7-d61ab7b90572,"mythical creature, anthropomorphic",40,39,25,1256,1807,0.03286603465676308,0.019849379435181617,0.09746964275836945,0.21194641995517705,0.26915424990109615,0.389798924655446
2442b066-de11-58ec-947e-d20d51e43600,character,34,33,21,3872,2038,0.044356685131788254,0.013580773846201953,0.07399584352970123,0.25722980112902316,0.31532193718807244,0.37491970569238864
540bee29-c35a-5177-b8d6-2357279f4766,character,28,27,15,359,696,0.01951642706990242,0.012983218176911275,0.063326895236969,0.2960658270911975,0.3647304033730572,0.41927930061141766
3cd104bb-a801-54b2-b9a7-609b395afc95,tool,5,4,19,1039,606,0.08622289448976517,0.11674067299616964,0.11158581078052521,0.33946939381339103,0.45893306627446445,0.5341751058001868
56b9a9b2-7d96-55ba-8f89-70449ce37bcc,character,52,51,52,4698,7472,0.015325521118938923,0.010455290777966954,0.08655210584402084,0.3112822036209952,0.4004406246233831,0.4080831503651089
1ead1c4a-0f15-5da9-8527-45bd7ceb63ff,"character, anthropomorphic",59,58,44,3402,4322,0.029789358377456665,0.010572226061909036,0.0664907693862915,0.09836002364718108,0.1120600809320583,0.23401082972785853
5a149e10-8743-52c6-bef5-70f032cec34b,animal,23,22,26,2648,1168,0.0663585513830185,0.06434401192773993,0.08211454749107361,0.29602244348585127,0.37322401340309375,0.3815358939795198
312ad7cd-a175-50f8-804c-feceeafa2d8a,mythical creature,12,11,43,1648,768,0.031227240338921547,0.11524272586630527,0.08611157536506653,0.41554724637975743,0.6243480265270326,0.6023965917481667
b3551384-72f0-5bd6-aa30-193423a83712,character,21,20,19,697,1058,0.023782823234796524,0.021408358953378507,0.0576217845082283,0.46504396623039107,0.5590040905839472,0.6036369260270182
95d99e46-b554-5962-b4c3-fc225f89ba12,character,58,57,22,7025,11336,0.017918674275279045,0.009948820214379917,0.08271722495555878,0.21755508916760502,0.25634576648388263,0.30874271730783037
b093c4e3-263b-58ea-8cc0-e5dcf99ff0b1,character,27,26,24,1630,838,0.07353309541940689,0.02672788264074673,0.09307275712490082,0.2898826468155505,0.4154333629990733,0.47907445271041943
e5951373-cdc0-5fc9-b278-fc32bc9ad390,"character, anthropomorphic",52,51,44,67208,24334,0.018455827608704567,0.011309788350693205,0.09719853103160858,0.2825022419712172,0.35093807277634237,0.4382662888475713
408224bd-f971-5702-9896-d303fb0f7579,character,34,33,18,2096,1435,0.02051423490047455,0.013124628199471368,0.07209943234920502,0.23680164921597568,0.2981159379955815,0.359899826572694
28203f3d-8cd9-5e19-85e3-8113359df66d,character,33,32,27,8823,4894,0.0716555118560791,0.017180221676998945,0.081746906042099,0.1143175209841136,0.17053283862629265,0.23671647997864934
874f23a9-9b84-5062-ba79-bb05cc8d7fba,"animal, toy",18,17,17,1585,2916,0.1344064176082611,0.05174657521659837,0.10387611389160156,0.15892130465342466,0.30981245523265927,0.3212822766798031
17be5a38-ffe0-5aae-8792-c2be27fe273a,animal,22,21,20,10215,11452,0.11435957998037338,0.041677020920906215,0.06270014494657516,0.05819825471492233,0.12837699953166173,0.16313748125369962
f381c75f-00ac-5619-bdee-75325c063899,"character, anthropomorphic",22,21,21,9010,10641,0.05322398617863655,0.025541873427019232,0.07481324672698975,0.4417695760952966,0.639103927807242,0.5796469460220732
838130df-fc40-52b7-88d2-8c94b6bb3c47,character,40,39,19,4910,2482,0.0151393236592412,0.012730976456384125,0.06849731504917145,0.22895912032616544,0.28500351102769184,0.37895037702590845
b75f323a-a4b4-562c-9f16-d2bb3f5b92eb,"mythical creature, anthropomorphic",40,39,30,1053,1541,0.02175162546336651,0.016508942112947504,0.10360175371170044,0.2571078806917518,0.36585472069874314,0.41712532433534716
e5fe2bfd-df32-57be-8ed3-2ef289ecb9e4,character,39,38,23,42419,34924,0.17167170345783234,0.03935041163197678,0.09989982843399048,0.22344094772646242,0.3148013121253146,0.3074412155638576
9bab439a-a611-5541-9d4a-b356b7555c7f,"character, anthropomorphic",26,25,17,2107,982,0.018948828801512718,0.014013374070226051,0.06767018884420395,0.3727716840558601,0.42368215933809383,0.5075711560411511
41224cbb-e169-555c-bf15-41bbfd619cef,clothing,18,17,8,2316,4192,0.05994035676121712,0.02058649290120229,0.08301028609275818,0.23180553778280577,0.2579233682295822,0.37430947522583496
0c7d1209-1cc2-501b-9fb7-399ef87b1027,character,22,21,19,279,228,0.05680221691727638,0.027112813825768075,0.06157518923282623,0.19915406186830137,0.3517435677995218,0.4111811345446352
bb310f80-ea84-536a-acbd-ab44b7be94e8,animal,20,19,2,6855,2991,0.02514234557747841,0.01701553398743272,0.07885262370109558,0.007404243200879663,0.007404243200879663,0.05555555555377492
f3042930-db67-52fd-bd94-f439fc18dd06,character,22,21,29,2538,3837,0.03544081747531891,0.025476309326316775,0.08249106258153915,0.6213900787910062,0.7386797660681448,0.7349530513094845
13107059-b898-5682-b5a2-c9ec330a1fa4,"character, anthropomorphic",80,79,52,6459,9534,0.013417620211839676,0.00831626351898124,0.10615174472332001,0.20655442265600035,0.24848170663170144,0.30961033408037314
2094ec7e-b6c9-5150-9f84-fb3d0c9b06b5,"anthropomorphic, food",40,39,21,6652,11101,0.041164569556713104,0.020344572768191852,0.05447004362940788,0.16751897565109597,0.23885637312178987,0.2881728044340155
3b7e6fde-99d9-593d-86eb-72cf7b458299,"character, anthropomorphic, toy",50,49,20,3346,3054,0.043500348925590515,0.033370588743127885,0.09313548356294632,0.18944748682291654,0.2293226674266493,0.3043832595294455
b4e59d8a-9de7-5689-8896-5928b0b67db2,"character, anatomy",44,43,21,10715,4670,0.04685360938310623,0.020559680842173595,0.0903453379869461,0.1700016199003076,0.25318170815139784,0.2764012563879664
141060a6-d2ec-5b84-9125-07e5b561bb10,character,22,21,20,6453,4626,0.135656476020813,0.037471033888868986,0.08748982846736908,0.22692379772992283,0.31206231335279344,0.40394929274906616
c84cd5bc-6e68-50e4-b8e9-939dbbff52bb,animal,15,14,20,2376,1208,0.06039182096719742,0.06956953968037852,0.10319219529628754,0.4197106793202204,0.5242374764512727,0.5850165376484898
ba781252-1380-5c50-84cf-27d5932ba967,"character, anthropomorphic",16,15,34,3879,1420,0.014447802677750587,0.03442400104968863,0.08263189345598221,0.6230357989904773,0.7880455110730038,0.7331921339237306
10cfa57d-df5e-5fd0-971a-89351ae7592f,character,52,51,52,3415,5606,0.011164853349328041,0.009459145908924537,0.13710397481918335,0.3886976242364742,0.4640494253295706,0.543960337743973
22f3c3de-a079-55c3-8fb2-797f80905a56,"character, weapon",70,69,21,8615,15280,0.02067943476140499,0.012761499732732773,0.07672584056854248,0.11003417812028268,0.1485144826720265,0.19636771726655403
2f440256-09cf-5bc4-bac5-a988b3975a09,"toy, anthropomorphic",28,27,28,1624,2700,0.01812015473842621,0.01775967124350635,0.07871675491333008,0.3686113111912894,0.5350311787368341,0.5477881845130086
2c4768b4-82e8-5416-b929-e7e4e3d46ee0,plant,8,7,12,3154,1534,0.22025610506534576,0.11999196163378656,0.2634025812149048,0.14156419823969213,0.2657766632916111,0.315732857811138
0ef91d3e-0a33-55fd-8902-98d27b6dce40,"animal, anthropomorphic",46,45,22,751,964,0.04251223802566528,0.03886062148111788,0.08533129096031189,0.13209750404865475,0.1749611034263317,0.25037051777767577
15ff9eca-ca1c-5428-8798-d20d5605bb98,"character, scanned data",80,79,51,4641,7448,0.014020461589097977,0.008374225854983224,0.10642942786216736,0.21851287710499107,0.267242473439933,0.31131877777605504
44bd42eb-bc56-5ece-8bf9-02c0a946e4ea,character,52,51,21,3304,5036,0.05288142338395119,0.020114454911977407,0.07652311772108078,0.14164441350928447,0.19705624262140195,0.23088620611564623
e0f388c6-4c07-5e84-a0b4-9d05ad84c1b8,mythical creature,29,28,36,5868,1989,0.05746966972947121,0.04347948749394467,0.08702348172664642,0.295977503095364,0.40722152429193315,0.48024174800289304
a22f10c6-2ab1-5055-9800-95f05b90a81b,character,21,20,20,756,1061,0.012699048034846783,0.017726131944800726,0.0595405288040638,0.5384506139671952,0.620909503512762,0.6563160392991659
83aa7e70-f094-5fe8-8049-48dfddafdddd,animal,25,24,12,540,796,0.06386647373437881,0.06070667136615763,0.07673300057649612,0.05882291475006547,0.1041396047502225,0.2230176972819397
a255a5fb-7bcd-5d00-828f-3fc3aa4e842d,character,53,52,6,2833,4344,0.05242813006043434,0.0282705370336771,0.07221777737140656,0.01823175166283355,0.01943257066906373,0.08499465710585796
ecd05ad2-5aae-53ac-9bf1-86b1f610f120,"character, anthropomorphic",34,33,33,3663,3427,0.04982232302427292,0.021211023892233657,0.07335439324378967,0.1787554060440345,0.27360997644600865,0.2825366366489421
509496c2-7958-5368-bea9-523ab7dad6ad,character,23,22,22,773,684,0.09894878417253494,0.022834020968399604,0.06403917819261551,0.30061333701131615,0.4667079052956328,0.4412054140807794
4d9817b1-42e8-551c-96ad-3fc6033e3136,"mythical creature, anthropomorphic",51,50,28,8132,9032,0.05184599384665489,0.027627577556164136,0.09790731966495514,0.20694906888504708,0.27488914278415205,0.373144197447503
efebd00c-e4bc-59fa-87cc-1e85851f4a29,mythical creature,11,10,12,6173,9876,0.2210841327905655,0.10287492504964273,0.20472753047943115,0.27889423899659166,0.4374743505057164,0.40685323422668324
2e396d2b-5e12-5e70-b6c3-512f2582ad0a,character,52,51,52,27338,9704,0.027330173179507256,0.017972861246492427,0.08321177214384079,0.23130190646484314,0.3020037700858373,0.37336712275179207
f2b9fdc4-d633-553f-a423-74e3d94dc15f,"toy, anthropomorphic",27,26,13,874,1514,0.04763749986886978,0.03181795962154865,0.0695742815732956,0.212022116478763,0.30586515067202935,0.3840171856538793
d4213bd3-1e6c-528e-a4e3-8aa922797e85,electronic device,16,15,15,179473,102551,0.1419263780117035,0.08358590733259916,0.10096615552902222,0.1959231125767963,0.3327379629122401,0.3446466582637635
b0d8adb3-4471-59ad-8e89-42ca7feae1f0,"character, anthropomorphic",67,66,47,8674,4464,0.023592578247189522,0.012876912101885265,0.10774452239274979,0.15546733602980212,0.20263979150929642,0.2751579675039036
01a7a2b6a46f42d087f88fbb3054c9fd,mythical creature,52,51,52,7568,12626,0.009586804546415806,0.009131358900608925,0.12273912876844406,0.46800865836969247,0.5492767728660678,0.5866455240358069
0737638c22c341d8b11cabf377ac7def,"character, anthropomorphic",27,26,3,1026,846,0.021606402471661568,0.008362692625572285,0.0661877691745758,0.001499571550966158,0.001499571550966158,0.041666666651785714
0c668ecb7c384fc8a137bc7160164649,"mythical creature, anthropomorphic",40,39,28,7783,12736,0.011458718217909336,0.010646636934585072,0.07662738859653473,0.4331688773799158,0.4999713707457851,0.5448073869380599
0cb6db1295a442bea4dcc043dbea27d8,"mythical creature, anthropomorphic",46,45,3,20365,12570,0.05032588168978691,0.03370570453504721,0.14479559659957886,0.011233980866406578,0.012420693782899393,0.04366562262917231
0e869cba1c39416e9f82b0763f1f9159,"character, anthropomorphic",59,58,58,4426,6702,0.010629446245729923,0.007580604512597723,0.0730697512626648,0.337645367930323,0.4285483697790491,0.4804235122526902
0e8b686055b649d380cd928b30727123,"character, anthropomorphic",47,46,34,6395,3279,0.015089738182723522,0.009776807708583553,0.1135539636015892,0.2436978859661202,0.2930937488827344,0.3760929664135999
1d0a1663de804992ad557124683c8cf9,"character, mythical creature",34,33,28,35149,63138,0.013317151926457882,0.013458466905701374,0.08155625313520432,0.5414905194045656,0.6403582954552279,0.6421019256769922
21348ea03f714ec9b7f8cb78bcb15bc5,"character, anthropomorphic",60,59,52,25458,41065,0.02593989484012127,0.011644862511625083,0.10812163352966309,0.1603092204986635,0.19965941401228976,0.30932038093609887
2308b7713a4843b3a2f8f690bf372e6a,"animal, anthropomorphic",8,7,19,5041,7648,0.07683391869068146,0.09237723292684868,0.10572069883346558,0.21767160071946304,0.360807023863018,0.4177187524543426
237ce5d21a3c4bcab51f34a4ab451587,mythical creature,24,23,28,6107,6824,0.10211234539747238,0.06634711045106607,0.06879542022943497,0.27455372912049275,0.4241731545991852,0.35584873757671853
260175b554d449dbb2e710af1fdfa658,"character, anthropomorphic",64,63,61,4181,6477,0.010630952194333076,0.008252747074441343,0.07437775284051895,0.3157812571564963,0.4074560448166915,0.46383010285918286
2746301a305c4aca8f865136feef0d88,"character, weapon",57,56,53,6746,10656,0.017680831253528595,0.012058581178348933,0.12383125722408295,0.337884296097174,0.4032530564288561,0.5103223869875602
2957e37e7f6a40809717f79033d824d3,mythical creature,67,66,24,2224,3204,0.06329499185085297,0.03539223751189032,0.0764298290014267,0.10706799758230223,0.12598575164463702,0.22854168119043478
2c1506e15367434392fa7b0f1a7f123b,"character, anthropomorphic",40,39,40,32226,60160,0.007357119116932154,0.008020437245431822,0.09707134962081909,0.6171491738312566,0.7476320180507743,0.7464067370958808
3152c73a89c84b3ca5d22466869031cf,"anthropomorphic, mythical creature",22,21,22,12117,21117,0.026616036891937256,0.018406677165661346,0.06591835618019104,0.4872569693789952,0.5699157090563494,0.6512878822964895
3279369cb5a04838a859bd69823d545c,"anthropomorphic, animal",30,29,22,865,1224,0.029016738757491112,0.022780441483271054,0.0746421366930008,0.16038719056243406,0.18920715052409146,0.2812731092611893
360a0c66088749799645a4a1b2e853aa,mythical creature,5,4,3,46,18,0.11829336732625961,0.05426049853364626,0.11183973401784897,0.10071301245417369,0.34313725462129946,0.42424242088842984
36af1215083d4d13a490318929fc2118,character,29,28,21,4264,7104,0.014808977954089642,0.0073436674761718935,0.06191910058259964,0.39332773295336243,0.4457095281056884,0.5287498192803568
36ffe88a35cd448abbefd083e96a0307,"character, scanned data",52,51,52,10588,14934,0.010815506801009178,0.009342822275357321,0.1311269998550415,0.33755176946546794,0.3944731956776296,0.4816862951489679
3bc6b5dd5c874003a2005f366cb9973d,"anthropomorphic, toy",46,45,46,3411,5631,0.012314735911786556,0.007443049610984694,0.08909554779529572,0.6193758647287272,0.7331930694614783,0.7527835688078224
3c3f457b7d064646ac04e01004c52ed5,"character, anthropomorphic",46,45,46,2994,3082,0.013731015846133232,0.011431707298944948,0.09952977299690247,0.34156749212590143,0.4413567344473979,0.4894035004328094
3dc98d5dc4b446b6b6ac13d5301aa5b8,"character, anthropomorphic",52,51,52,10841,18410,0.02313697338104248,0.015555161261895241,0.08220887184143066,0.33458074153290174,0.4448764655054892,0.5155131812633
4465edd4f9224526b44b7aa367dd87a8,"furniture, miscellaneous, accessory",3,2,7,981,692,0.192936971783638,0.2704737404627459,0.23235724866390228,0.9306829765450491,0.9999999999890471,0.9306829765450491
4b58e590e9fc422dbbf176c1848dc898,"character, anthropomorphic",58,57,57,3772,5909,0.012353709898889065,0.009647061176222275,0.08298522233963013,0.25789363964562034,0.3169844208816203,0.3973387417299164
4bda54d895544a83be9d1aeefcf8579f,"character, anthropomorphic",24,23,28,2581,2952,0.08333500474691391,0.049134898548280556,0.08313299715518951,0.3895918163118413,0.494399081393754,0.5389702865494705
4dda56e370824818a87ebf58472866b2,"anthropomorphic, mythical creature",69,68,52,11794,19450,0.021206878125667572,0.012028077609451989,0.12054252624511719,0.17314355105020693,0.20225773927899932,0.3382693910677184
55571b5d47614b4c9973e853fc6b6a72,character,22,21,20,354,196,0.034868188202381134,0.021979819869739004,0.06623353064060211,0.27302738597596377,0.36191564296909184,0.4598920152379987
55c6420f2df94c2ebd3099dda526dde1,"character, anthropomorphic",22,21,22,490,490,0.011793249286711216,0.0094538651808927,0.03624684363603592,0.4303364692311283,0.5323310408832622,0.5387012699054055
5f144ff373404241a4638acb61704fdc,"character, anthropomorphic",52,51,52,2934,4420,0.01695975475013256,0.011434603659346556,0.12454603612422943,0.3696496386101267,0.4356387785639273,0.44585835635493737
606d4e1580fe44a78beb7e9d7fbeae59,"animal, anthropomorphic",28,27,28,27926,49848,0.00766384694725275,0.007302398810030094,0.08702562749385834,0.6385209335995513,0.7299004698364365,0.7479992001811668
62a4088e74b040968f7f9b21a7730ba2,anatomy,16,15,16,9169,17584,0.03937101736664772,0.03426950753782876,0.08203108608722687,0.7685882761096144,0.874902777912553,0.8562421366217104
63cb3f33ad7f4b739811409d802f921f,"anthropomorphic, clothing",20,19,10,35997,54692,0.09847594797611237,0.07248188592493535,0.08749991655349731,0.07037089777353253,0.13475470932849437,0.16153104073109928
69d480fda41c4f64bfffe8fec11f4474,"character, anthropomorphic",14,13,16,1139,596,0.11036800593137741,0.0745480447949376,0.0775141716003418,0.19693519312372976,0.35328279491601844,0.3800270473754918
6b33d7c1a28c4459a1058b829b1d8022,"anthropomorphic, mythical creature",52,51,52,4826,4992,0.012929391115903854,0.009827885548405062,0.07966580986976624,0.3335503294238077,0.38965600538122014,0.4736430284292083
6e8b9213dfe7486d8be134847bce96be,mythical creature,8,7,8,907,457,0.031363606452941895,0.025474932393990457,0.042032040655612946,0.7090427472642268,0.8126141757875502,0.7714285713423186
7998e953cb5f46ffb417b616b7f3b471,animal,3,2,3,3452,6341,0.03595574200153351,0.19296510020891824,0.12366469204425812,0.8454221303592871,0.9097539344623364,0.9208780265558073
7f37f239817f41a2ad21b5f77cd0ff65,mythical creature,48,47,47,3742,6920,0.03108820505440235,0.015522733203784384,0.09357032924890518,0.3447535584831762,0.4282280201034398,0.46987733851191776
81007af39d6c4150b88f2abf4cc32a33,animal,36,35,30,1670,2712,0.027592867612838745,0.015263490988096843,0.04375758022069931,0.23571302923161883,0.3068819594721854,0.3994180504149147
86f8c89c51c548fca179edcff31d704b,"anthropomorphic, weapon",21,20,16,8521,6535,0.08267363905906677,0.04334274950088002,0.05681213364005089,0.1505443199349095,0.26254052187353644,0.3388829239359749
